Date,Ax,Ay,Weight,Bx,By
9/21/2022,-193.3096747,9.974645125,0,630613.4368,4054582.115
9/21/2022,-193.3096747,11.19357294,0,630614.3729,4054582.896
9/21/2022,-193.3096747,12.41250075,0,630615.309,4054583.676
9/21/2022,-193.3096747,13.63142857,0,630616.245,4054584.457
9/21/2022,-193.3096747,14.85035638,0,630617.1811,4054585.238
9/21/2022,-193.3096747,16.06928419,0,630618.1171,4054586.019
9/21/2022,-193.3096747,17.28821201,0,630619.0532,4054586.799
9/21/2022,-193.3096747,18.50713982,0,630619.9893,4054587.58
9/21/2022,-193.3096747,19.72606763,0,630620.9253,4054588.361
9/21/2022,-193.3096747,20.94499545,0,630621.8614,4054589.142
9/21/2022,-193.3096747,22.16392326,0,630622.7975,4054589.922
9/21/2022,-193.3096747,23.38285108,0,630623.7335,4054590.703
9/21/2022,-193.3096747,24.60177889,0,630624.6696,4054591.484
9/21/2022,-193.3096747,25.8207067,0,630625.6057,4054592.265
9/21/2022,-193.3096747,27.03963452,0,630626.5417,4054593.045
9/21/2022,-193.3096747,28.25856233,0,630627.4778,4054593.826
9/21/2022,-193.3096747,29.47749014,0,630628.4138,4054594.607
9/21/2022,-193.3096747,30.69641796,0,630629.3499,4054595.388
9/21/2022,-193.3096747,31.91534577,0,630630.286,4054596.168
9/21/2022,-193.3096747,33.13427358,0,630631.222,4054596.949
9/21/2022,-193.3096747,34.3532014,0,630632.1581,4054597.73
9/21/2022,-193.3096747,35.57212921,0,630633.0942,4054598.511
9/21/2022,-193.3096747,36.79105702,0,630634.0302,4054599.291
9/21/2022,-193.3096747,38.00998484,0,630634.9663,4054600.072
9/21/2022,-193.3096747,39.22891265,0,630635.9024,4054600.853
9/21/2022,-193.3096747,40.44784047,0,630636.8384,4054601.634
9/21/2022,-193.3096747,41.66676828,59.37615768,630637.7745,4054602.414
9/21/2022,-193.3096747,42.88569609,90.66970058,630638.7106,4054603.195
9/21/2022,-193.3096747,44.10462391,121.9632435,630639.6466,4054603.976
9/21/2022,-193.3096747,45.32355172,121.9632435,630640.5827,4054604.757
9/21/2022,-193.3096747,46.54247953,121.9632435,630641.5187,4054605.537
9/21/2022,-193.3096747,47.76140735,121.9632435,630642.4548,4054606.318
9/21/2022,-193.3096747,48.98033516,121.9632435,630643.3909,4054607.099
9/21/2022,-193.3096747,50.19926297,121.9632435,630644.3269,4054607.88
9/21/2022,-193.3096747,51.41819079,121.9632435,630645.263,4054608.66
9/21/2022,-193.3096747,52.6371186,121.9632435,630646.1991,4054609.441
9/21/2022,-193.3096747,53.85604642,121.9632435,630647.1351,4054610.222
9/21/2022,-193.3096747,55.07497423,121.9632435,630648.0712,4054611.003
9/21/2022,-193.3096747,56.29390204,121.9632435,630649.0073,4054611.783
9/21/2022,-193.3096747,57.51282986,121.9632435,630649.9433,4054612.564
9/21/2022,-193.3096747,58.73175767,121.9632435,630650.8794,4054613.345
9/21/2022,-193.3096747,59.95068548,121.9632435,630651.8154,4054614.126
9/21/2022,-193.3096747,61.1696133,121.9632435,630652.7515,4054614.906
9/21/2022,-193.3096747,62.38854111,121.9632435,630653.6876,4054615.687
9/21/2022,-193.3096747,63.60746892,121.9632435,630654.6236,4054616.468
9/21/2022,-193.3096747,64.82639674,121.9632435,630655.5597,4054617.249
9/21/2022,-193.3096747,66.04532455,121.9632435,630656.4958,4054618.029
9/21/2022,-193.3096747,67.26425236,121.9632435,630657.4318,4054618.81
9/21/2022,-193.3096747,68.48318018,66.17357516,630658.3679,4054619.591
9/21/2022,-193.3096747,69.70210799,66.17357516,630659.304,4054620.372
9/21/2022,-193.3096747,70.92103581,66.17357516,630660.24,4054621.152
9/21/2022,-193.3096747,72.13996362,66.17357516,630661.1761,4054621.933
9/21/2022,-193.3096747,73.35889143,187.5718113,630662.1122,4054622.714
9/21/2022,-193.3096747,74.57781925,0,630663.0482,4054623.495
9/21/2022,-193.3096747,75.79674706,0,630663.9843,4054624.275
9/21/2022,-193.3096747,77.01567487,0,630664.9203,4054625.056
9/21/2022,-193.3096747,78.23460269,0,630665.8564,4054625.837
9/21/2022,-193.3096747,79.4535305,0,630666.7925,4054626.618
9/21/2022,-193.3096747,80.67245831,0,630667.7285,4054627.398
9/21/2022,-193.3096747,81.89138613,0,630668.6646,4054628.179
9/21/2022,-192.0907469,1.44215043,0,630607.6651,4054575.714
9/21/2022,-192.0907469,2.661078244,0,630608.6012,4054576.494
9/21/2022,-192.0907469,3.880006057,0,630609.5373,4054577.275
9/21/2022,-192.0907469,5.098933871,0,630610.4733,4054578.056
9/21/2022,-192.0907469,6.317861685,0,630611.4094,4054578.837
9/21/2022,-192.0907469,7.536789498,0,630612.3454,4054579.617
9/21/2022,-192.0907469,8.755717312,0,630613.2815,4054580.398
9/21/2022,-192.0907469,9.974645125,0,630614.2176,4054581.179
9/21/2022,-192.0907469,11.19357294,0,630615.1536,4054581.96
9/21/2022,-192.0907469,12.41250075,0,630616.0897,4054582.74
9/21/2022,-192.0907469,13.63142857,0,630617.0258,4054583.521
9/21/2022,-192.0907469,14.85035638,0,630617.9618,4054584.302
9/21/2022,-192.0907469,16.06928419,0,630618.8979,4054585.083
9/21/2022,-192.0907469,17.28821201,0,630619.834,4054585.863
9/21/2022,-192.0907469,18.50713982,0,630620.77,4054586.644
9/21/2022,-192.0907469,19.72606763,0,630621.7061,4054587.425
9/21/2022,-192.0907469,20.94499545,0,630622.6421,4054588.206
9/21/2022,-192.0907469,22.16392326,0,630623.5782,4054588.986
9/21/2022,-192.0907469,23.38285108,0,630624.5143,4054589.767
9/21/2022,-192.0907469,24.60177889,0,630625.4503,4054590.548
9/21/2022,-192.0907469,25.8207067,0,630626.3864,4054591.329
9/21/2022,-192.0907469,27.03963452,0,630627.3225,4054592.109
9/21/2022,-192.0907469,28.25856233,0,630628.2585,4054592.89
9/21/2022,-192.0907469,29.47749014,0,630629.1946,4054593.671
9/21/2022,-192.0907469,30.69641796,0,630630.1307,4054594.452
9/21/2022,-192.0907469,31.91534577,0,630631.0667,4054595.232
9/21/2022,-192.0907469,33.13427358,0,630632.0028,4054596.013
9/21/2022,-192.0907469,34.3532014,0,630632.9389,4054596.794
9/21/2022,-192.0907469,35.57212921,0,630633.8749,4054597.575
9/21/2022,-192.0907469,36.79105702,0,630634.811,4054598.355
9/21/2022,-192.0907469,38.00998484,0,630635.747,4054599.136
9/21/2022,-192.0907469,39.22891265,0,630636.6831,4054599.917
9/21/2022,-192.0907469,40.44784047,75.83175017,630637.6192,4054600.698
9/21/2022,-192.0907469,41.66676828,160.4851579,630638.5552,4054601.478
9/21/2022,-192.0907469,42.88569609,160.4851579,630639.4913,4054602.259
9/21/2022,-192.0907469,44.10462391,160.4851579,630640.4274,4054603.04
9/21/2022,-192.0907469,45.32355172,160.4851579,630641.3634,4054603.821
9/21/2022,-192.0907469,46.54247953,160.4851579,630642.2995,4054604.601
9/21/2022,-192.0907469,47.76140735,160.4851579,630643.2356,4054605.382
9/21/2022,-192.0907469,48.98033516,160.4851579,630644.1716,4054606.163
9/21/2022,-192.0907469,50.19926297,160.4851579,630645.1077,4054606.944
9/21/2022,-192.0907469,51.41819079,160.4851579,630646.0437,4054607.724
9/21/2022,-192.0907469,52.6371186,160.4851579,630646.9798,4054608.505
9/21/2022,-192.0907469,53.85604642,160.4851579,630647.9159,4054609.286
9/21/2022,-192.0907469,55.07497423,160.4851579,630648.8519,4054610.067
9/21/2022,-192.0907469,56.29390204,160.4851579,630649.788,4054610.847
9/21/2022,-192.0907469,57.51282986,160.4851579,630650.7241,4054611.628
9/21/2022,-192.0907469,58.73175767,160.4851579,630651.6601,4054612.409
9/21/2022,-192.0907469,59.95068548,160.4851579,630652.5962,4054613.19
9/21/2022,-192.0907469,61.1696133,160.4851579,630653.5323,4054613.97
9/21/2022,-192.0907469,62.38854111,160.4851579,630654.4683,4054614.751
9/21/2022,-192.0907469,63.60746892,160.4851579,630655.4044,4054615.532
9/21/2022,-192.0907469,64.82639674,194.2821721,630656.3405,4054616.313
9/21/2022,-192.0907469,66.04532455,66.17357516,630657.2765,4054617.093
9/21/2022,-192.0907469,67.26425236,194.5642144,630658.2126,4054617.874
9/21/2022,-192.0907469,68.48318018,194.5642144,630659.1486,4054618.655
9/21/2022,-192.0907469,69.70210799,194.5642144,630660.0847,4054619.436
9/21/2022,-192.0907469,70.92103581,194.5642144,630661.0208,4054620.216
9/21/2022,-192.0907469,72.13996362,194.5642144,630661.9568,4054620.997
9/21/2022,-192.0907469,73.35889143,150.0320962,630662.8929,4054621.778
9/21/2022,-192.0907469,74.57781925,33.79701419,630663.829,4054622.559
9/21/2022,-192.0907469,75.79674706,0,630664.765,4054623.339
9/21/2022,-192.0907469,77.01567487,0,630665.7011,4054624.12
9/21/2022,-192.0907469,78.23460269,0,630666.6372,4054624.901
9/21/2022,-192.0907469,79.4535305,0,630667.5732,4054625.682
9/21/2022,-192.0907469,80.67245831,0,630668.5093,4054626.462
9/21/2022,-192.0907469,81.89138613,0,630669.4453,4054627.243
9/21/2022,-190.8718191,1.44215043,0,630608.4459,4054574.778
9/21/2022,-190.8718191,2.661078244,0,630609.3819,4054575.558
9/21/2022,-190.8718191,3.880006057,0,630610.318,4054576.339
9/21/2022,-190.8718191,5.098933871,0,630611.2541,4054577.12
9/21/2022,-190.8718191,6.317861685,0,630612.1901,4054577.901
9/21/2022,-190.8718191,7.536789498,0,630613.1262,4054578.681
9/21/2022,-190.8718191,8.755717312,0,630614.0623,4054579.462
9/21/2022,-190.8718191,9.974645125,0,630614.9983,4054580.243
9/21/2022,-190.8718191,11.19357294,0,630615.9344,4054581.024
9/21/2022,-190.8718191,12.41250075,0,630616.8704,4054581.804
9/21/2022,-190.8718191,13.63142857,0,630617.8065,4054582.585
9/21/2022,-190.8718191,14.85035638,0,630618.7426,4054583.366
9/21/2022,-190.8718191,16.06928419,0,630619.6786,4054584.147
9/21/2022,-190.8718191,17.28821201,0,630620.6147,4054584.927
9/21/2022,-190.8718191,18.50713982,0,630621.5508,4054585.708
9/21/2022,-190.8718191,19.72606763,0,630622.4868,4054586.489
9/21/2022,-190.8718191,20.94499545,0,630623.4229,4054587.27
9/21/2022,-190.8718191,22.16392326,0,630624.359,4054588.05
9/21/2022,-190.8718191,23.38285108,0,630625.295,4054588.831
9/21/2022,-190.8718191,24.60177889,0,630626.2311,4054589.612
9/21/2022,-190.8718191,25.8207067,0,630627.1672,4054590.393
9/21/2022,-190.8718191,27.03963452,0,630628.1032,4054591.173
9/21/2022,-190.8718191,28.25856233,0,630629.0393,4054591.954
9/21/2022,-190.8718191,29.47749014,0,630629.9753,4054592.735
9/21/2022,-190.8718191,30.69641796,0,630630.9114,4054593.516
9/21/2022,-190.8718191,31.91534577,0,630631.8475,4054594.296
9/21/2022,-190.8718191,33.13427358,0,630632.7835,4054595.077
9/21/2022,-190.8718191,34.3532014,0,630633.7196,4054595.858
9/21/2022,-190.8718191,35.57212921,0,630634.6557,4054596.639
9/21/2022,-190.8718191,36.79105702,0,630635.5917,4054597.419
9/21/2022,-190.8718191,38.00998484,0,630636.5278,4054598.2
9/21/2022,-190.8718191,39.22891265,0,630637.4639,4054598.981
9/21/2022,-190.8718191,40.44784047,75.83175017,630638.3999,4054599.762
9/21/2022,-190.8718191,41.66676828,101.1090002,630639.336,4054600.542
9/21/2022,-190.8718191,42.88569609,101.1090002,630640.272,4054601.323
9/21/2022,-190.8718191,44.10462391,101.1090002,630641.2081,4054602.104
9/21/2022,-190.8718191,45.32355172,101.1090002,630642.1442,4054602.885
9/21/2022,-190.8718191,46.54247953,101.1090002,630643.0802,4054603.665
9/21/2022,-190.8718191,47.76140735,101.1090002,630644.0163,4054604.446
9/21/2022,-190.8718191,48.98033516,101.1090002,630644.9524,4054605.227
9/21/2022,-190.8718191,50.19926297,101.1090002,630645.8884,4054606.008
9/21/2022,-190.8718191,51.41819079,101.1090002,630646.8245,4054606.788
9/21/2022,-190.8718191,52.6371186,101.1090002,630647.7606,4054607.569
9/21/2022,-190.8718191,53.85604642,101.1090002,630648.6966,4054608.35
9/21/2022,-190.8718191,55.07497423,101.1090002,630649.6327,4054609.131
9/21/2022,-190.8718191,56.29390204,101.1090002,630650.5688,4054609.911
9/21/2022,-190.8718191,57.51282986,101.1090002,630651.5048,4054610.692
9/21/2022,-190.8718191,58.73175767,101.1090002,630652.4409,4054611.473
9/21/2022,-190.8718191,59.95068548,152.3390023,630653.3769,4054612.254
